,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity
2313,184,2.8727812177399885,True,0.9436495354142317,0.1128868009460181,0.2154116807565837,1.8092488315768684
2314,18,-3.024015187750195,False,0.8825841255671397,0.25484772477231254,1.2524158058586616,1.2705852922492389
2315,70,2.973178104430032,True,0.9806123131116777,0.07226036178371735,0.11406248320471077,1.9379955098497033
2316,116,2.9373821100364736,True,0.9739258462397635,0.11172824591752839,0.5366795961337166,0.9743534032385268
2317,133,2.90423306846314,True,0.9830049464711886,0.06222879588168887,0.0895687352948531,0.728760654031176
2318,66,2.9762133235019417,True,0.954501594806303,0.12359272130479124,1.2332493176387593,1.036687396400961
2319,32,-3.0237609496529996,False,0.7808450473289555,0.19418733852331815,0.4723032960654632,1.952972398752279
2320,93,-3.071158587146127,False,0.9674073960981254,0.09476009469483637,0.13438087004262184,1.3928964110074034
2321,1,-3.0001598451973477,False,0.3,0.3,4.592787164843288,1.929704653844848
2322,127,2.91636006599899,True,0.9676541825132222,0.12110755667531542,0.16404904692688882,0.5893588490159798
2323,119,2.925456178974293,True,0.9865098695183667,0.09247573570053075,0.11248709483117478,0.7653626111271812
2324,19,-3.02236823079667,False,0.9145920082484483,0.20267286409729185,0.36545636436240037,1.4957592103636508
2325,99,-3.0576815988514676,False,0.9779046722180655,0.10623234453886056,0.13826920792167002,1.1667707232466036
2326,1,-3.0007191617152267,False,0.3,0.3,3.922312849696841,1.8819612939960249
2327,46,2.988178341674273,True,0.9713090294187611,0.12000060712597786,0.17417573538612927,0.8312466765335671
2328,2,-3.001564484181468,False,0.36655511335827334,0.30000000000000004,0.6173911299640937,0.7491474966102745
2329,88,2.960939509949439,True,0.9675410681448094,0.1499357361078573,1.2385481733783203,0.918240819496084
2330,225,-3.2582766098524427,False,0.9266008633034224,0.15744595616112214,0.24982988492811145,1.2242417226595028
2331,137,2.8995727849768524,True,0.9899392963146746,0.10097371821808085,0.12526714426627264,0.37974708988803063
2332,103,2.956388191801459,True,0.949942716154971,0.1202616006676194,0.18483626024576583,1.283553173094752
2333,68,2.9747483790612814,True,0.9779156787574176,0.06855987566948464,0.11471707400650424,0.3264943038098045
2334,137,2.8999172353219413,True,0.9729269875449895,0.09269388308143839,0.10990119564521388,0.9239943787580454
2335,28,-3.0188993522053664,False,0.9210134878571675,0.20018871325571247,0.29282252321310587,1.4441230698098466
2336,1,-3.0019165817490445,False,0.29999999999999993,0.29999999999999993,2.0436445938860466,1.0976719245480826
