,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
910,6,-3.00456362153319,False,0.6028357570964021,0.26598143387889067,2.1711893163471614,38.64120940386583
911,93,2.9533583761881625,True,0.9834590863647494,0.13606928771799087,0.1760501475161606,21.642769279340346
912,76,2.9834009253956215,True,0.9317059485973488,0.21526694018616557,0.21122247314411874,12.198313206288528
913,1,-3.001493786416091,False,0.11773103475570677,0.11773103475570677,0.8397440017940423,14.099102436996178
914,7,2.9997588098336037,True,0.5819099347961556,0.3,1.1530249984663088,0.2928522518657095
915,131,-3.2279255336615846,False,0.9685347158912766,0.14770337170555017,0.15831679367123302,13.489071190640143
916,92,2.9537337954244713,True,0.9832624142977192,0.07900011910885012,0.08936596675464534,36.97182005150082
917,24,-3.0224555244470768,False,0.8559058844970237,0.19799628772015798,0.5858437115419087,7.18180089592233
918,22,-3.0337925335693985,False,0.9158613451996587,0.20467976047832792,0.3729687531855659,21.5336898656467
919,223,2.7574143009488457,True,0.9412610548306611,0.14994031706036456,0.19198583338623126,32.07350173312543
920,51,-3.0584203187885906,False,0.9645480761475805,0.15254147139076768,0.17525210830787238,28.370960596176907
921,25,-3.03868149869132,False,0.8840006481598855,0.27562162045772887,0.3462815612981368,2.0578433718802946
922,100,2.945087935724686,True,0.9823093812264719,0.09198243765284086,0.23903780189561782,32.4684988780746
923,1,-3.0008240632147642,False,0.3,0.3,3.6363992040172977,6.347917217385204
924,44,2.9892947042153533,True,0.9594495514750313,0.19187096145236796,0.6268442017765942,13.034238797363695
925,199,2.7992602405334632,True,0.9810545113780659,0.14341671250128488,0.14683492769703974,23.155553515657026
926,4,-3.0014572674386972,False,0.6315595146592375,0.3,1.9053605966497105,23.32429489529803
927,107,-3.1148872137723105,False,0.9809545637386594,0.11303283900979022,0.15403252395043898,12.331337960142026
928,5,-3.004111984110925,False,0.46119802244339175,0.30000000000000004,1.617745122265049,5.283473298546073
929,127,-3.121460616211802,False,0.9622685740709227,0.19945099071191302,1.5529053976328568,37.573693847071816
930,72,2.9721961712260505,True,0.9725572705679981,0.15901501389361886,0.21695350137047267,21.890562198941062
931,15,-3.01206267557811,False,0.8248498784437687,0.2750874865109586,0.4457303177449677,37.68077870746626
932,46,-3.0574476652093323,False,0.9433529976495301,0.17502979177366046,0.26028544906637185,15.32440696300323
933,49,2.987184306140761,True,0.9696492379993448,0.1983375875160541,0.30010856549168485,18.16850410886616
934,54,2.9832069583159515,True,0.9734341922142393,0.07599533107166784,0.1778937362521441,33.79595076039241
935,21,2.9979108744373844,True,0.8643925439458439,0.24671259285959385,0.2320658688609319,7.316993943977512
936,124,2.9175799211957445,True,0.982226055620601,0.14336226743432207,0.18325030866923067,6.022393936345689
937,65,-3.0328920575022726,False,0.9725752467368496,0.18074391775788332,0.18040248016687016,26.498229827832628
