,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,separation_range
0,11,-3.0196030576945176,False,0.6651633052196847,0.2535638041456281,0.8578664572622717,8.106106420365201
1,12,-3.0079748316740926,False,0.7197235788024089,0.29345248388191747,0.852547266175182,5.482809828988664
2,128,2.913995195327885,True,0.986357793829665,0.11489614047095607,0.1601370647397123,1.6032604187869604
3,115,2.927854917258107,True,0.9843957421334518,0.05674132158478599,0.06622581384226184,0.860888290547499
4,64,2.9772737770686932,True,0.9569881500935964,0.12497004240136748,0.21035393792052223,11.37330158007396
5,221,2.7434515762224567,True,0.9881303629303256,0.17263172240961164,0.20497406462719767,16.29366005304871
6,84,2.9664961298958663,True,0.9753106307346693,0.1782874256881295,0.8596875272799499,35.88101330138373
7,119,2.9240448355802915,True,0.9855912667915263,0.12759523445242985,0.12269208353095101,36.48360461344551
8,63,2.993725361315516,True,0.8462650247401858,0.2418443611755189,0.7229142692605374,18.82901089764585
9,52,-3.040974436167795,False,0.9748383932711081,0.10735528532178981,2.091308033726106,0.3488886578400763
10,157,2.8743903120573893,True,0.9682499507448765,0.16647617408940885,0.20654501071249806,20.473192224023464
11,98,2.9490910807536985,True,0.9756369811764259,0.18329576734972028,0.17664714843559642,28.554679334429316
12,1,-3.002083897335583,False,0.3,0.3,0.6519067248174951,22.72121976772776
13,24,-3.0168849038164867,False,0.9288519375345761,0.19332119384127344,0.2675121423391046,8.541780272565113
14,78,2.9673237220635382,True,0.9824135187659297,0.1314747271845103,0.12410498663767928,33.74068207515779
15,26,2.9959959971169448,True,0.9537506006550382,0.04369732248168137,0.04060992402829562,13.202090869124143
16,52,2.984777582051874,True,0.9671963619734076,0.15265122163080755,0.22398624413563023,37.64879607170184
17,81,2.9821436955660188,True,0.9080773663854389,0.20128739337718365,0.4224970863293029,11.635924760981183
18,107,2.9380087973498017,True,0.9826323513925347,0.1400892731325907,0.15379716110454789,19.116750369346086
19,63,-3.0797049829501515,False,0.9422512255214535,0.196194149195295,0.19890054594368578,13.989869850935758
20,127,2.914869743330391,True,0.9734905297752481,0.12130792944981297,0.442974859678686,8.475875536875016
21,82,2.9646403124869543,True,0.9845109245125773,0.08226133104636554,0.13189608515754006,11.472565077696304
22,143,2.892524502142692,True,0.9880870214798473,0.13365866322634598,0.12868368393311871,38.0052901234218
23,1,-3.0003519269775976,False,0.10648663341999054,0.10648663341999054,7.4897082911104516,34.85465744853347
24,101,2.94819101471823,True,0.96015269911479,0.1707992051952656,0.17713784727427706,38.12148247708317
25,100,2.9471433252693373,True,0.9765571500301587,0.16353422573360693,0.21499394294092397,17.485710896876213
26,54,2.9846114247194944,True,0.9661092822287742,0.20820942893786668,0.3088135294058166,26.44206316312365
27,1,-3.0010294350302993,False,0.3,0.3,1.4679999523875733,3.046067710055511
28,211,2.774837116795579,True,0.9775408399760173,0.13142055413101655,0.15553702731792698,19.599110678193444
29,175,2.84483802030348,True,0.976275535034724,0.15210003745841297,0.5509964765998893,12.844334884458988
30,77,2.9708261015064497,True,0.9423264257183813,0.19824878289421413,0.29563373605129056,25.052162178732324
31,133,2.907601798877654,True,0.9733834812945874,0.17145086102020307,0.27555151819603746,28.439557539371243
32,71,2.9755509653745364,True,0.9762449152132072,0.17065512004586,0.2551580664984874,31.49149500964585
33,50,2.986506814314527,True,0.9663926943473701,0.14044250887527943,0.13007010008682848,36.84800358370311
34,73,2.9733854518126006,True,0.9525047132703643,0.11160289653010519,0.21145994184448916,0.5965424693407995
35,58,2.9812828054439877,True,0.9751858642356075,0.11640511506915749,0.19560801811432427,11.84376425940393
36,20,2.9974338819498687,True,0.9377406482813921,0.0887133599168048,0.10435616341794614,14.581848746597359
