,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
617,126,-3.154794190385321,False,0.9878993343325518,0.1328804888435877,0.139380943586738,1.0,0.3
618,108,2.938949879275814,True,0.9859233167122268,0.11578762259461374,0.12594679339499495,1.0,0.3
619,1,-3.0006746837372043,False,0.29999999999999993,0.29999999999999993,5.323715340764263,1.0,0.3
620,4,-3.00519717026866,False,0.4703890803922737,0.23629906624555588,2.196099425519266,1.0,0.3
621,46,2.9884416478175733,True,0.9722601933205104,0.12105636555920585,0.19834684360534247,1.0,0.3
622,22,-3.0299514415990307,False,0.9423403890491904,0.13786073447280273,0.4383645829369241,1.0,0.3
623,36,2.9937508758096634,True,0.960966926860978,0.146878962959419,0.4573216400784184,1.0,0.3
624,38,-3.0315931154174294,False,0.9642226242611258,0.11965090213444568,0.43847314381548985,1.0,0.3
625,162,2.89332595242975,True,0.9756047354029361,0.11536864466148213,0.1284795675033447,1.0,0.3
626,113,2.9319928720078217,True,0.9856827955367273,0.07057162205085334,0.09776203217957259,1.0,0.3
627,6,-3.011697680210928,False,0.7875005074980042,0.26071050930234774,0.9221591246982648,1.0,0.3
628,42,-3.0157888874022953,False,0.9612120632515829,0.1237664900002295,0.22540579981213424,1.0,0.3
629,31,-3.0418399458536984,False,0.9552615087799545,0.20068032741859168,0.31646772940500734,1.0,0.3
630,1,-3.000489935349902,False,0.3,0.3,1.7950256688584578,1.0,0.3
631,123,2.9214907612376395,True,0.9800918799163536,0.10563514120226458,0.12468957833484898,1.0,0.3
632,32,-3.025641021477733,False,0.9600788035936683,0.12806789042857578,0.3279888533110934,1.0,0.3
633,64,2.977319738473375,True,0.9748732621635976,0.14214675537581065,0.193212482585989,1.0,0.3
634,30,2.9946797975463957,True,0.9592402793709421,0.07998730816977555,0.08258250467101105,1.0,0.3
635,1,-3.0010315454029906,False,0.3,0.3,6.938367891786934,1.0,0.3
636,98,-3.06563151801959,False,0.9857426480785757,0.13047580039764278,0.14043361515068778,1.0,0.3
