,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion
0,13,-3.0192821749727172,False,0.8532197967905673,0.2688743231169547,0.3307215701122234,7.892648418822416
1,56,2.9834310051804205,True,0.9695754628004162,0.1960636547843356,0.20273959734429287,8.70608777467224
2,84,-3.0708897723607196,False,0.962084955620932,0.1962487873138235,0.24677025978489903,0.38604441365681974
3,140,2.9082911213061875,True,0.9783007518308819,0.13319518037152175,0.1676044948896704,7.043843660759227
4,85,2.9821381191375322,True,0.9610942421202868,0.12678147227686468,0.20436387792613414,4.255523904545884
5,161,2.875553731609742,True,0.9898091435314592,0.09737652131211849,0.1249571411773128,4.979180698042269
6,152,2.8794846758683437,True,0.9902170134007456,0.06288103251001653,0.10215208023092381,0.6335529584079369
7,13,-3.0224705105954666,False,0.6899347206770415,0.29462980848037446,2.015964832580244,0.7433662305621414
8,28,2.9955473129414107,True,0.8924469212779405,0.16127014048007043,0.36990131041253077,9.088193725392347
9,187,2.8357624984991294,True,0.9854335415016772,0.11510615193035478,0.34610935498701323,7.350987422499307
10,59,2.982323085920275,True,0.9660634174714999,0.152703445906734,0.351428506968417,2.9733377806444716
11,15,-3.0112389948957237,False,0.8608006359112216,0.2739325646116061,0.6041880106518126,0.6481294642597291
12,68,2.977159684843413,True,0.9814572625574416,0.09350406497918486,0.09466782004760463,8.2851410745273
13,81,2.966857841422178,True,0.9825577584905358,0.10949702796157224,0.18051907812257137,9.788304418118706
14,145,2.9017947474243764,True,0.9883809136394616,0.1072198080740298,0.13943450965432913,2.409688735299479
15,135,2.9257069218111416,True,0.9827953458313785,0.13229043487923234,0.3156299126759895,2.3116959392161798
16,36,-3.066042374109265,False,0.9161142435889881,0.27105575658833986,0.28513403679657845,7.536888353321988
17,155,2.881145313298646,True,0.9889854884152455,0.09460054089266923,0.09480757090405273,3.6134148047277606
18,193,2.85810131245732,True,0.9848499115149634,0.075005947269919,0.11109465837593752,5.522761749506666
19,156,2.915747703341902,True,0.978246679783318,0.1212255562209464,0.4239287270272568,3.261546802766765
20,65,2.989383879215703,True,0.9737082562019559,0.1437210706368165,0.21980440102639912,0.8508059942222235
21,154,2.8767052945882114,True,0.9880762339993203,0.06352709792840172,0.09323797535601003,9.152908211027643
22,93,2.9554863421897397,True,0.9865585849233108,0.061556435885616594,0.10583268076400577,8.842625587845248
23,200,2.8051642052692785,True,0.9766736445723692,0.14432935071605704,0.15597690284743726,0.17311386526370431
24,97,2.9494509976037424,True,0.9873629825369286,0.032590753318502176,0.08962767851031135,6.276588486758294
25,76,2.9712648404446083,True,0.9709177506676331,0.07460344079588269,0.14669999911753384,4.6983990486959835
26,116,2.9323087861267076,True,0.9784665403318386,0.11514184094896823,0.16769193329246018,5.8635090907502345
27,1000,-0.18050399727188435,False,0.9736565588022672,0.21539945821807882,0.516228145606692,6.0698356680920735
28,85,2.965118787633428,True,0.9709970397478735,0.15256523821819393,0.15878732513970187,9.590568557722998
29,71,2.974652008894563,True,0.9698460451712707,0.12438154134037432,0.19736988369344427,8.181151194344054
30,129,2.9239591012094963,True,0.9773679140392538,0.1332207199997997,0.17300739063524384,8.817338626524837
31,67,2.9761517634212713,True,0.9781297936921497,0.14391937266527693,0.15478145973437948,1.6898594581092297
32,38,2.9917315696280635,True,0.9476268103596805,0.17251116122373272,0.20121727297435568,0.539337860810406
33,143,2.8922515780480365,True,0.9731260382900918,0.1217487852777215,0.3729480424265897,3.2101392300502827
34,107,2.9434578160497,True,0.9871332565077648,0.12447004540200945,0.12006513287347276,6.332036469464983
35,1,-3.0008911442267756,False,0.3,0.3,1.4859679569642283,9.33942578331688
